Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
GM,Bear Put Spread,-16.93,72.00000000000001,27.999999999999986,72.00000000000001,51.3,48.32,-0.23513888888888884,-14.000000000000002,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
GM,Bear Put Spread,-27.68,117.0,133.0,117.0,36.95,62.67,-0.23658119658119658,-35.0,3.0000000000000013,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GM,Bear Put Spread,-30.78,128.0,172.0,128.0,33.88,65.74,-0.24046875,-40.0,4.000000000000001,-1.0000000000000002,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GM,Bear Put Spread,-16.87,64.0,36.0,64.0,44.88,54.73,-0.26359375,-14.999999999999996,-0.9999999999999981,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
GM,Bear Put Spread,-19.9,73.0,77.0,73.0,35.4,64.22,-0.2726027397260274,-22.000000000000004,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GM,Bear Put Spread,-24.24,88.0,112.0,88.0,32.37,67.24,-0.27545454545454545,-28.000000000000004,3.9999999999999996,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GM,Bear Put Spread,-27.34,99.0,151.0,99.0,30.9,68.72,-0.27616161616161616,-33.0,4.999999999999999,-1.0000000000000002,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GM,Bear Put Spread,-11.49,41.0,9.0,41.0,56.03,43.59,-0.2802439024390244,-7.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
GM,Bear Put Spread,-15.83,55.0,45.0,55.0,38.51,61.1,-0.2878181818181818,-15.000000000000002,0.9999999999999981,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
GM,Bear Put Spread,-13.83,47.00000000000003,2.9999999999999716,47.00000000000003,63.54,36.08,-0.294255319148936,-5.999999999999995,-2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
