Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5
HON,Bear Put Spread,-235.52,433.99999999999994,166.00000000000006,433.99999999999994,25.51,74.49,-0.542672811059908,-28.000000000000004,0.0,-4.000000000000001,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HON,Bear Put Spread,-94.97,171.0,29.0,171.0,33.65,66.35,-0.5553801169590643,-8.999999999999996,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-133.87,241.0,259.0,241.0,20.98,79.02,-0.5554771784232365,-14.000000000000002,2.0000000000000004,1.0000000000000009,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-229.29,406.99999999999994,93.00000000000006,406.99999999999994,26.9,73.1,-0.5633660933660934,-23.000000000000004,0.0,-3.0000000000000013,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HON,Bear Put Spread,-131.47,224.0,176.0,224.0,21.74,78.26,-0.5869196428571428,-14.000000000000002,2.0000000000000004,0.0,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-112.44,190.0,210.0,190.0,19.2,80.8,-0.5917894736842105,-9.000000000000002,1.0000000000000002,1.0000000000000009,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-224.09,376.99999999999994,23.000000000000057,376.99999999999994,28.35,71.65,-0.5944031830238727,-19.0,0.0,-2.0000000000000018,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HON,Bear Put Spread,-98.42,163.0,37.0,163.0,28.85,71.15,-0.6038036809815951,-8.999999999999996,1.0000000000000002,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-110.03,173.0,127.0,173.0,19.89,80.11,-0.6360115606936416,-9.000000000000002,1.0000000000000002,0.0,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-134.86,210.0,90.0,210.0,22.13,77.87,-0.6421904761904762,-14.000000000000002,1.0000000000000002,-1.9999999999999991,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-120.24,173.00000000000003,126.99999999999997,173.00000000000003,16.67,83.33,-0.6950289017341039,-4.999999999999999,1.0000000000000002,2.0000000000000004,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-128.63,183.0,17.0,183.0,23.34,76.66,-0.702896174863388,-9.000000000000002,1.0000000000000002,-0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-77.01,109.0,91.0,109.0,15.54,84.46,-0.7065137614678899,0.0,1.0000000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-113.43,159.0,41.0,159.0,20.25,79.75,-0.7133962264150944,-9.000000000000002,0.0,-1.9999999999999991,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-117.84,156.00000000000003,43.99999999999997,156.00000000000003,17.27,82.73,-0.7553846153846153,-4.999999999999999,1.0000000000000002,0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-74.6,92.0,8.0,92.0,16.09,83.91,-0.8108695652173913,0.0,1.0000000000000002,1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
