,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_35.0,C_35.5,C_36.0,C_1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5
109,TAP,Bull Call Spread,96.72,600.0,6840.070755233674,600.0,32.51,67.45,0.1612,240.0,60.0,-25.0,15.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,TAP,Bull Call Spread,96.72,600.0,6840.070755233674,600.0,32.51,67.45,0.1612,240.0,60.0,-25.0,15.0,5.0,0.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,TAP,Bull Call Spread,96.72,600.0,6840.070755233674,600.0,32.51,67.45,0.1612,240.0,60.0,-25.0,15.0,5.0,0.0,5.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
132,TAP,Bull Call Spread,96.72,600.0,6840.070755233674,600.0,32.51,67.45,0.1612,240.0,60.0,-25.0,15.0,5.0,0.0,5.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
133,TAP,Bull Call Spread,96.72,600.0,6840.070755233674,600.0,32.51,67.45,0.1612,240.0,60.0,-25.0,15.0,5.0,0.0,5.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
134,TAP,Bull Call Spread,96.72,600.0,6840.070755233674,600.0,32.51,67.45,0.1612,240.0,60.0,-25.0,15.0,5.0,0.0,5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
95,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
122,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
123,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
124,TAP,Bull Call Spread,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
100,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
127,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
128,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
129,TAP,Bull Call Spread,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
85,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
112,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
113,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
114,TAP,Bull Call Spread,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
139,TAP,Bull Call Spread,48.46,315.0,4049.042453140204,315.0,32.51,67.45,0.15384126984126983,129.0,40.0,-16.0,10.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,TAP,Bull Call Spread,27.73,219.99999999999994,2706.0283020934694,219.99999999999994,32.51,67.45,0.12604545454545457,88.0,27.0,-11.000000000000002,6.999999999999999,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,TAP,Bull Call Spread,60.99,520.0,5482.05660418694,520.0,32.51,67.45,0.11728846153846154,199.0,47.0,-20.0,12.0,5.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,TAP,Bull Call Spread,62.26,535.0,5517.05660418694,535.0,32.51,67.45,0.11637383177570093,204.99999999999997,48.0,-21.0,13.0,5.0,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,TAP,Bull Call Spread,41.65,400.0,4114.042453140204,400.0,32.51,67.45,0.104125,151.0,35.0,-15.000000000000002,9.0,4.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,TAP,Bull Call Spread,42.91,415.0,4149.042453140204,415.0,32.51,67.45,0.10339759036144577,156.99999999999997,36.0,-16.0,10.0,4.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,TAP,Bull Call Spread,34.73,345.0,4069.042453140205,345.0,32.51,67.45,0.10066666666666665,135.0,41.0,-17.0,10.999999999999998,0.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,TAP,Bull Call Spread,23.57,294.99999999999994,2781.0283020934694,294.99999999999994,32.51,67.45,0.07989830508474578,108.99999999999999,24.0,-11.000000000000002,6.999999999999999,3.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,TAP,Bull Call Spread,22.31,279.99999999999994,2746.0283020934694,279.99999999999994,32.51,67.45,0.07967857142857145,103.0,23.0,-10.000000000000002,6.0,3.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
59,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
60,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
61,TAP,Bull Call Spread,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
37,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
64,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
65,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
66,TAP,Bull Call Spread,64.06,875.0,7065.070755233674,875.0,32.51,67.45,0.07321142857142858,300.0,60.0,-25.0,15.0,5.0,5.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
54,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
55,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
56,TAP,Bull Call Spread,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
22,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
49,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
50,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
51,TAP,Bull Call Spread,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
17,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
45,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
46,TAP,Bull Call Spread,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
83,TAP,Bull Call Spread,27.79,470.0,4194.042453140205,470.0,32.51,67.45,0.05912765957446808,170.0,36.0,-17.0,10.999999999999998,5.0,0.0,5.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,TAP,Bull Call Spread,25.27,440.0,4124.042453140205,440.0,32.51,67.45,0.05743181818181818,158.0,34.0,-15.0,9.0,5.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,TAP,Bull Call Spread,14.0,250.0,2726.0283020934694,250.0,32.51,67.45,0.056,94.0,28.000000000000004,-12.000000000000002,7.999999999999999,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,TAP,Bull Call Spread,7.0,125.0,1363.0141510467347,125.0,32.51,67.45,0.056,47.0,14.000000000000002,-6.000000000000001,3.9999999999999996,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,TAP,Bull Call Spread,29.72,770.0,5682.056604186939,770.0,32.51,67.45,0.038597402597402596,252.0,48.0,-20.0,12.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,TAP,Bull Call Spread,29.59,810.0,5742.056604186939,810.0,32.51,67.45,0.03653086419753086,265.0,48.0,-21.0,13.0,5.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,TAP,Bull Call Spread,28.33,795.0,5707.056604186939,795.0,32.51,67.45,0.03563522012578616,259.0,47.0,-20.0,12.0,5.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,TAP,Bull Call Spread,16.91,595.0,4269.042453140204,595.0,32.51,67.45,0.02842016806722689,192.0,36.0,-15.000000000000002,9.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,TAP,Bull Call Spread,16.78,635.0,4329.042453140204,635.0,32.51,67.45,0.0264251968503937,204.99999999999997,36.0,-16.0,10.0,4.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,TAP,Bull Call Spread,15.52,620.0,4294.042453140204,620.0,32.51,67.45,0.025032258064516127,199.0,35.0,-15.000000000000002,9.0,4.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,TAP,Bull Call Spread,8.45,350.0,2826.0283020934694,350.0,32.51,67.45,0.02414285714285714,122.0,24.0,-12.000000000000002,7.999999999999999,4.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,TAP,Bull Call Spread,4.22,175.0,1413.0141510467347,175.0,32.51,67.45,0.024114285714285713,61.0,12.0,-6.000000000000001,3.9999999999999996,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,TAP,Bull Call Spread,5.92,320.0,2756.0283020934694,320.0,32.51,67.45,0.0185,110.00000000000001,21.999999999999996,-10.0,6.0,4.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,TAP,Bull Call Spread,2.96,160.0,1378.0141510467347,160.0,32.51,67.45,0.0185,55.00000000000001,10.999999999999998,-5.0,3.0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TAP,Bull Call Spread,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,TAP,Bull Call Spread,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TAP,Bull Call Spread,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,TAP,Bull Call Spread,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,TAP,Bull Call Spread,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,TAP,Bull Call Spread,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
