,C_100.0,C_1000000.0,C_101.0,C_34.0,C_35.0,C_35.5,C_36.0,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_100.0,P_101.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
16,,-2.0,,0.0,0.0,2.0,0.0,,,,,,,,,275.0,0.126850748384611,34.39,271.10600794982815,2601.0283020934694,Short Iron Butterfly,,,-1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,63.00000000000001,27.0,0.0,-10.0,6.0,TAP
23,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,230.0,0.12321654012034038,27.86,226.10600794982815,2646.0283020934694,Short Iron Butterfly,,,0.0,-1.0,1.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,26.0,0.0,-10.0,6.0,TAP
33,,-2.0,,0.0,0.0,2.0,0.0,,,,,,,,,230.0,0.12321654012034038,27.86,226.10600794982815,2646.0283020934694,Short Iron Butterfly,,,0.0,-1.0,1.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,26.0,0.0,-10.0,6.0,TAP
28,,0.0,,0.0,0.0,4.0,0.0,,,,,,,,,460.0,0.12319442659914147,55.71,452.2120158996563,5292.056604186939,Short Iron Butterfly,,,0.0,-2.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,150.0,52.0,0.0,-20.0,12.0,TAP
38,,-4.0,,0.0,0.0,4.0,0.0,,,,,,,,,460.0,0.12319442659914147,55.71,452.2120158996563,5292.056604186939,Short Iron Butterfly,,,0.0,-2.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,150.0,52.0,0.0,-20.0,12.0,TAP
4,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,479.99999999999994,0.12031656004556264,41.11,341.6819761505155,3984.042453140204,Short Iron Butterfly,,,-2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,38.0,3.0,-15.000000000000002,9.0,TAP
9,,-3.0,,0.0,3.0,0.0,0.0,,,,,,,,,479.99999999999994,0.12031656004556264,41.11,341.6819761505155,3984.042453140204,Short Iron Butterfly,,,-2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,38.0,3.0,-15.000000000000002,9.0,TAP
14,,0.0,,0.0,0.0,3.0,0.0,,,,,,,,,454.99999999999994,0.1074434458191778,48.05,447.21201589965625,3859.042453140204,Short Iron Butterfly,,,-2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,85.00000000000001,41.0,0.0,-15.000000000000002,9.0,TAP
20,,-3.0,,0.0,0.0,3.0,0.0,,,,,,,,,454.99999999999994,0.1074434458191778,48.05,447.21201589965625,3859.042453140204,Short Iron Butterfly,,,-2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,85.00000000000001,41.0,0.0,-15.000000000000002,9.0,TAP
27,,0.0,,0.0,0.0,3.0,0.0,,,,,,,,,364.99999999999994,0.09792503735324,34.98,357.21201589965625,3949.042453140204,Short Iron Butterfly,,,0.0,-2.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,109.00000000000001,39.0,0.0,-15.000000000000002,9.0,TAP
37,,-3.0,,0.0,0.0,3.0,0.0,,,,,,,,,364.99999999999994,0.09792503735324,34.98,357.21201589965625,3949.042453140204,Short Iron Butterfly,,,0.0,-2.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,109.00000000000001,39.0,0.0,-15.000000000000002,9.0,TAP
3,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,360.0,0.08129565661109907,21.77,267.7879841003437,2616.0283020934694,Short Iron Butterfly,,,-2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,72.0,26.0,2.0,-10.0,6.0,TAP
8,,-2.0,,0.0,2.0,0.0,0.0,,,,,,,,,360.0,0.08129565661109907,21.77,267.7879841003437,2616.0283020934694,Short Iron Butterfly,,,-2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,72.0,26.0,2.0,-10.0,6.0,TAP
0,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,180.0,0.0812583136360825,10.88,133.89399205017185,1308.0141510467347,Short Iron Butterfly,,,-1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,36.0,13.0,1.0,-5.0,3.0,TAP
5,,-1.0,,0.0,1.0,0.0,0.0,,,,,,,,,180.0,0.0812583136360825,10.88,133.89399205017185,1308.0141510467347,Short Iron Butterfly,,,-1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,36.0,13.0,1.0,-5.0,3.0,TAP
22,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,135.0,0.05438347266838083,7.13,131.10600794982815,1303.0141510467347,Short Iron Butterfly,,,0.0,-1.0,1.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,34.00000000000001,13.0,0.0,-5.0,3.0,TAP
32,,-1.0,,0.0,0.0,1.0,0.0,,,,,,,,,135.0,0.05438347266838083,7.13,131.10600794982815,1303.0141510467347,Short Iron Butterfly,,,0.0,-1.0,1.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,34.00000000000001,13.0,0.0,-5.0,3.0,TAP
30,,0.0,,0.0,0.0,3.0,0.0,,,,,,,,,405.0,0.05435804794997579,21.38,393.31802384948446,3909.042453140204,Short Iron Butterfly,,,0.0,-3.0,3.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,102.0,39.0,0.0,-15.000000000000002,9.0,TAP
40,,-3.0,,0.0,0.0,3.0,0.0,,,,,,,,,405.0,0.05435804794997579,21.38,393.31802384948446,3909.042453140204,Short Iron Butterfly,,,0.0,-3.0,3.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,102.0,39.0,0.0,-15.000000000000002,9.0,TAP
26,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,270.0,0.05434533559077328,14.25,262.2120158996563,2606.0283020934694,Short Iron Butterfly,,,0.0,-2.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,68.00000000000001,26.0,0.0,-10.0,6.0,TAP
36,,-2.0,,0.0,0.0,2.0,0.0,,,,,,,,,270.0,0.05434533559077328,14.25,262.2120158996563,2606.0283020934694,Short Iron Butterfly,,,0.0,-2.0,2.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,68.00000000000001,26.0,0.0,-10.0,6.0,TAP
15,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,445.00000000000006,0.04670934252905778,20.24,433.3180238494845,2431.0283020934694,Short Iron Butterfly,,,-3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,28.67,71.29,25.000000000000014,28.999999999999996,0.0,-10.0,6.0,TAP
21,,-2.0,,0.0,0.0,2.0,0.0,,,,,,,,,445.00000000000006,0.04670934252905778,20.24,433.3180238494845,2431.0283020934694,Short Iron Butterfly,,,-3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,28.67,71.29,25.000000000000014,28.999999999999996,0.0,-10.0,6.0,TAP
13,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,265.0,0.02558200858923711,6.58,257.2120158996563,1173.0141510467347,Short Iron Butterfly,,,-2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,28.67,71.29,3.000000000000014,15.0,0.0,-5.0,3.0,TAP
19,,-1.0,,0.0,0.0,1.0,0.0,,,,,,,,,265.0,0.02558200858923711,6.58,257.2120158996563,1173.0141510467347,Short Iron Butterfly,,,-2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,28.67,71.29,3.000000000000014,15.0,0.0,-5.0,3.0,TAP
31,,0.0,,0.0,0.0,3.0,0.0,,,,,,,,,444.99999999999994,0.018094003652853873,7.77,429.42403179931256,3869.042453140204,Short Iron Butterfly,,,0.0,-4.0,4.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,95.00000000000003,39.0,0.0,-15.000000000000002,9.0,TAP
41,,-3.0,,0.0,0.0,3.0,0.0,,,,,,,,,444.99999999999994,0.018094003652853873,7.77,429.42403179931256,3869.042453140204,Short Iron Butterfly,,,0.0,-4.0,4.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,95.00000000000003,39.0,0.0,-15.000000000000002,9.0,TAP
29,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,310.00000000000006,0.00217888276280603,0.65,298.3180238494845,2566.0283020934694,Short Iron Butterfly,,,0.0,-3.0,3.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,61.0,26.0,0.0,-10.0,6.0,TAP
39,,-2.0,,0.0,0.0,2.0,0.0,,,,,,,,,310.00000000000006,0.00217888276280603,0.65,298.3180238494845,2566.0283020934694,Short Iron Butterfly,,,0.0,-3.0,3.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,61.0,26.0,0.0,-10.0,6.0,TAP
91,0.0,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,-1.0,453.0,0.19423841059602648,87.99,453.0,7023.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,99.0,17.0,7.000000000000001,-23.000000000000004,21.000000000000004,NKE
73,0.0,,4.0,,,,,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,-1.0,457.0000000000001,0.18378555798687085,83.99,457.0000000000001,7019.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,95.00000000000001,17.0,3.0,-23.0,21.000000000000004,NKE
99,-1.0,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,469.0,0.1824946695095949,85.59,469.0,7057.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,99.00000000000001,17.0,3.0,-23.0,21.000000000000004,NKE
93,-1.0,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,473.0,0.17915433403805495,84.74,473.0,7053.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,102.99999999999999,17.0,7.000000000000001,-23.0,21.000000000000004,NKE
75,-1.0,,4.0,,,,,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,477.0000000000001,0.16926624737945486,80.74,477.0000000000001,7049.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,99.00000000000001,17.0,3.0,-23.0,21.000000000000004,NKE
98,-1.0,,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,316.99999999999994,0.156403785488959,49.58,316.99999999999994,4684.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,65.0,10.999999999999998,1.9999999999999998,-15.0,14.000000000000002,NKE
92,-1.0,,3.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,320.0,0.1529375,48.94,320.0,4681.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,67.99999999999999,10.999999999999998,5.0,-15.0,14.000000000000002,NKE
95,-1.0,,3.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,382.99999999999994,0.151644908616188,58.08,382.99999999999994,4768.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,76.99999999999999,10.999999999999998,5.0,-15.0,14.000000000000002,NKE
74,-1.0,,3.0,,,,,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,323.0,0.14222910216718265,45.94,323.0,4678.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,65.0,10.999999999999998,1.9999999999999998,-15.0,14.000000000000002,NKE
49,-1.0,,4.0,,,,,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,493.0000000000001,0.13131845841784986,64.74,493.0000000000001,7033.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,99.00000000000001,17.0,3.0,-23.0,21.000000000000004,NKE
79,0.0,,3.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-1.0,378.0,0.12883597883597883,48.7,378.0,4723.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,73.0,10.999999999999998,5.0,-15.000000000000002,14.000000000000002,NKE
30,-1.0,,4.0,,,,,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,497.0,0.12221327967806841,60.74,497.0,7029.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,102.99999999999999,12.999999999999995,3.0,-23.0,21.000000000000004,NKE
86,-1.0,,3.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,460.99999999999994,0.11841648590021694,54.59,460.99999999999994,4840.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,86.0,10.999999999999998,5.0,-15.0,14.000000000000002,NKE
83,-1.0,,3.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,398.0,0.11417085427135677,45.44,398.0,4753.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,76.99999999999999,10.999999999999998,5.0,-15.0,14.000000000000002,NKE
88,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,-1.0,408.0,0.10950980392156863,44.68,408.0,4843.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,81.99999999999999,14.000000000000002,5.0,-18.000000000000004,14.000000000000002,NKE
71,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,-1.0,411.0,0.10143552311435522,41.69,411.0,4840.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,79.0,14.000000000000002,1.9999999999999998,-18.000000000000004,14.000000000000002,NKE
68,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,3.0,-3.0,-1.0,0.0,390.0,0.09907692307692308,38.64,390.0,4811.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,76.0,14.000000000000002,1.9999999999999998,-18.000000000000004,14.000000000000002,NKE
54,0.0,,3.0,,,,,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,-1.0,389.9999999999999,0.09410256410256414,36.7,389.9999999999999,4711.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,70.00000000000001,10.999999999999998,2.0000000000000004,-15.000000000000002,14.000000000000002,NKE
96,-2.0,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,418.0,0.09203349282296651,38.47,418.0,4733.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,78.0,9.999999999999998,6.0,-14.000000000000002,14.000000000000002,NKE
94,-1.0,,2.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,209.0,0.09200956937799043,19.23,209.0,2366.5355018691744,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,39.0,4.999999999999999,3.0,-7.000000000000001,7.000000000000001,NKE
51,0.0,,3.0,,,,,0.0,0.0,0.0,3.0,0.0,-3.0,-1.0,0.0,368.9999999999999,0.09119241192411927,33.65,368.9999999999999,4682.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,67.00000000000001,10.999999999999998,2.0000000000000004,-15.000000000000002,14.000000000000002,NKE
8,0.0,,5.0,,,,,5.0,-5.0,-2.0,0.0,0.0,0.0,0.0,0.0,438.0,0.08789954337899543,38.5,438.0,6688.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01,36.96,63.99999999999997,18.0,1.0000000000000002,-22.000000000000004,15.999999999999998,NKE
77,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-1.0,486.0,0.08475308641975308,41.19,486.0,4915.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,90.99999999999999,14.000000000000002,5.0,-18.000000000000004,14.000000000000002,NKE
56,-1.0,,3.0,,,,,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,409.9999999999999,0.08158536585365857,33.45,409.9999999999999,4741.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,74.00000000000001,10.999999999999998,1.9999999999999998,-15.0,14.000000000000002,NKE
60,0.0,,3.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,-1.0,464.9999999999999,0.07784946236559143,36.2,464.9999999999999,4786.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,82.0,10.999999999999998,5.0,-15.000000000000002,14.000000000000002,NKE
33,0.0,,3.0,,,,,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,-1.0,396.0,0.07752525252525252,30.7,396.0,4705.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,72.99999999999997,7.9999999999999964,2.0000000000000004,-15.000000000000002,14.000000000000002,NKE
65,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,3.0,-3.0,-1.0,3.0,447.0,0.07134228187919463,31.89,447.0,4904.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,88.00000000000001,14.000000000000002,1.9999999999999998,-18.000000000000004,14.000000000000002,NKE
43,3.0,,0.0,,,,,0.0,0.0,0.0,3.0,-3.0,-1.0,0.0,0.0,376.9999999999999,0.07111405835543769,26.81,376.9999999999999,4774.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,72.00000000000001,14.000000000000002,0.9999999999999996,-18.000000000000004,14.000000000000002,NKE
80,0.0,,4.0,,,,,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,-2.0,398.0,0.07065326633165829,28.12,398.0,4653.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.54,36.43,70.0,9.999999999999998,6.000000000000001,-13.999999999999996,14.000000000000002,NKE
78,0.0,,2.0,,,,,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-1.0,199.0,0.07065326633165829,14.06,199.0,2326.5355018691744,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.54,36.43,35.0,4.999999999999999,3.0000000000000004,-6.999999999999998,7.000000000000001,NKE
47,3.0,,0.0,,,,,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,-1.0,422.9999999999999,0.07018912529550829,29.69,422.9999999999999,4828.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,79.0,14.000000000000002,2.0000000000000004,-18.000000000000004,14.000000000000002,NKE
62,-1.0,,3.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,484.9999999999999,0.06793814432989694,32.95,484.9999999999999,4816.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,86.0,10.999999999999998,5.0,-15.0,14.000000000000002,NKE
24,3.0,,0.0,,,,,0.0,0.0,3.0,-3.0,-1.0,0.0,0.0,0.0,355.0,0.06752112676056338,23.97,355.0,4746.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,71.99999999999996,10.999999999999998,0.9999999999999999,-18.000000000000004,14.000000000000002,NKE
45,3.0,,0.0,,,,,0.0,0.0,0.0,3.0,-3.0,0.0,-1.0,0.0,401.9999999999999,0.06626865671641793,26.64,401.9999999999999,4799.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,76.0,14.000000000000002,2.0000000000000004,-18.000000000000004,14.000000000000002,NKE
34,-1.0,,3.0,,,,,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,416.0,0.06598557692307692,27.45,416.0,4735.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,76.99999999999997,7.9999999999999964,1.9999999999999998,-15.0,14.000000000000002,NKE
85,-1.0,,2.0,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,261.0,0.06475095785440613,16.9,261.0,2414.5355018691744,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.32,49.66,45.00000000000001,4.999999999999999,3.0,-7.000000000000001,7.000000000000001,NKE
37,0.0,,3.0,,,,,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,-1.0,471.0,0.06411889596602972,30.2,471.0,4780.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,81.99999999999999,7.9999999999999964,2.0000000000000004,-15.000000000000002,14.000000000000002,NKE
26,3.0,,0.0,,,,,0.0,0.0,3.0,-3.0,0.0,-1.0,0.0,0.0,380.0,0.0626578947368421,23.81,380.0,4771.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,74.99999999999996,10.999999999999998,0.9999999999999999,-18.000000000000004,14.000000000000002,NKE
29,3.0,,0.0,,,,,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,426.0,0.06265258215962441,26.69,426.0,4825.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,81.99999999999996,10.999999999999998,1.9999999999999998,-18.000000000000004,14.000000000000002,NKE
4,3.0,,0.0,,,,,3.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,428.0,0.06053738317757009,25.91,428.0,4723.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,67.99999999999999,15.000000000000002,0.9999999999999999,-18.000000000000004,10.999999999999998,NKE
35,0.0,,3.0,,,,,0.0,0.0,3.0,0.0,0.0,-3.0,-1.0,0.0,450.0,0.06035555555555556,27.16,450.0,4751.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,78.99999999999999,7.9999999999999964,2.0000000000000004,-15.000000000000002,14.000000000000002,NKE
53,3.0,,0.0,,,,,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,-1.0,497.9999999999999,0.058614457831325316,29.19,497.9999999999999,4903.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,88.00000000000001,14.000000000000002,2.0000000000000004,-18.000000000000004,14.000000000000002,NKE
28,3.0,,0.0,,,,,0.0,0.0,3.0,-3.0,0.0,0.0,-1.0,0.0,405.0,0.05837037037037037,23.64,405.0,4796.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,78.99999999999996,10.999999999999998,1.9999999999999998,-18.000000000000004,14.000000000000002,NKE
13,-1.0,,3.0,,,,,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.05687366167023555,26.56,467.0,4684.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,70.99999999999999,10.999999999999998,1.9999999999999998,-15.0,10.999999999999998,NKE
11,0.0,,5.0,,,,,5.0,-5.0,0.0,-2.0,0.0,0.0,0.0,0.0,498.0,0.05656626506024097,28.17,498.0,6728.606505607523,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01,36.96,71.99999999999996,15.999999999999998,1.0000000000000002,-22.000000000000004,15.999999999999998,NKE
38,-1.0,,3.0,,,,,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,491.0,0.054887983706720975,26.95,491.0,4810.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,85.99999999999997,7.9999999999999964,1.9999999999999998,-15.0,14.000000000000002,NKE
50,3.0,,0.0,,,,,0.0,0.0,0.0,3.0,0.0,-3.0,-1.0,0.0,476.9999999999999,0.054821802935010495,26.15,476.9999999999999,4874.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,85.00000000000001,14.000000000000002,2.0000000000000004,-18.000000000000004,14.000000000000002,NKE
41,0.0,,0.0,,,,,0.0,0.0,0.0,3.0,-3.0,-1.0,3.0,0.0,499.9999999999999,0.05240000000000001,26.2,499.9999999999999,4951.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,93.00000000000004,14.000000000000002,0.9999999999999996,-18.000000000000004,14.000000000000002,NKE
89,4.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,-2.0,438.0,0.05200913242009133,22.78,438.0,4813.071003738349,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,81.99999999999999,14.000000000000002,6.000000000000001,-17.999999999999993,14.000000000000002,NKE
87,2.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,219.0,0.05200913242009133,11.39,219.0,2406.5355018691744,Long Call Condor,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,33.49,40.99999999999999,7.000000000000001,3.0000000000000004,-8.999999999999996,7.000000000000001,NKE
