,C_1000000.0,C_34.0,C_35.0,C_35.5,C_36.0,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_-1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
8,,,,,,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,189.00000000000006,0.0804232804232804,15.2,189.00000000000006,2085.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-25.000000000000004,8.0,-1.0,-7.000000000000001,3.0,WDC
24,,,,,,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,206.00000000000003,0.07694174757281552,15.85,206.00000000000003,2118.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.000000000000004,8.0,-1.0,-7.000000000000001,3.0,WDC
9,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,212.00000000000006,0.07533018867924526,15.97,212.00000000000006,2062.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-20.000000000000007,7.0,-1.0,-7.000000000000001,3.0,WDC
25,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,229.00000000000003,0.07262008733624453,16.63,229.00000000000003,2095.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-23.000000000000007,7.0,-1.0,-7.000000000000001,3.0,WDC
12,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,266.00000000000006,0.07206766917293232,19.17,266.00000000000006,2008.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,-8.000000000000007,8.0,0.0,-7.000000000000001,3.0,WDC
28,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,283.0,0.07003533568904594,19.82,283.0,2041.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,-11.000000000000007,8.0,0.0,-7.000000000000001,3.0,WDC
11,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,252.00000000000006,0.06849206349206348,17.26,252.00000000000006,2022.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-12.000000000000004,8.0,-1.0,-7.000000000000001,3.0,WDC
57,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,244.0,0.06779620385287573,15.85,233.78890113664804,2180.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-36.0,9.0,0.0,-7.000000000000001,3.0,WDC
10,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,236.00000000000006,0.06673728813559321,15.75,236.00000000000006,2038.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-17.0,8.0,-1.0,-7.000000000000001,3.0,WDC
27,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,269.0,0.06661710037174721,17.92,269.0,2055.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-15.000000000000004,8.0,-1.0,-7.000000000000001,3.0,WDC
26,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,253.00000000000003,0.06486166007905138,16.41,253.00000000000003,2071.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-20.0,8.0,-1.0,-7.000000000000001,3.0,WDC
56,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,230.0,0.0634699929243786,13.95,219.78890113664804,2194.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-40.0,9.0,-1.0,-7.000000000000001,3.0,WDC
63,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,272.0,0.05378379273860258,14.08,261.78890113664806,2202.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-40.0,9.0,0.0,-7.000000000000001,3.0,WDC
66,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,297.0,0.05334934489919439,15.3,286.78890113664806,2227.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.64,35.29,-45.0,9.0,0.0,-7.000000000000001,3.0,WDC
62,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,258.0,0.04911438706162475,12.17,247.78890113664804,2216.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-44.0,9.0,-1.0,-7.000000000000001,3.0,WDC
65,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,283.0,0.04908557475838268,13.39,272.78890113664806,2241.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.64,35.29,-49.0,9.0,-1.0,-7.000000000000001,3.0,WDC
21,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,183.0,0.038633879781420764,7.07,183.0,2091.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-24.000000000000004,8.0,0.0,-7.000000000000001,3.0,WDC
37,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,200.0,0.038599999999999995,7.72,200.0,2124.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-27.000000000000004,8.0,0.0,-7.000000000000001,3.0,WDC
47,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,226.0,0.03540497198770191,7.64,215.78890113664804,2148.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-31.000000000000004,9.0,0.0,-7.000000000000001,3.0,WDC
36,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,186.0,0.031290322580645166,5.82,186.0,2138.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-31.0,8.0,-1.0,-7.000000000000001,3.0,WDC
20,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,169.0,0.030532544378698227,5.16,169.0,2105.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.0,8.0,-1.0,-7.000000000000001,3.0,WDC
46,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,212.0,0.028396011711861898,5.73,201.78890113664804,2162.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-35.0,9.0,-1.0,-7.000000000000001,3.0,WDC
81,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,162.0,-0.08625694846841069,-8.78,101.78890113664804,38.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-3.9999999999999982,1.9999999999999991,1.0,0.0,0.0,WDC
77,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,134.0,-0.09486521539380095,-7.0,73.78890113664804,16.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.85,67.08,0.0,1.9999999999999991,1.0,0.0,0.0,WDC
83,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,156.00000000000003,-0.11435897435897434,-17.84,156.00000000000003,93.99999999999997,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-17.000000000000007,0.9999999999999996,1.0,0.0,0.0,WDC
80,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,148.0,-0.12165546967464622,-10.68,87.78890113664804,52.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.52,52.41,-7.9999999999999964,1.9999999999999991,0.0,0.0,0.0,WDC
82,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,131.0,-0.14549618320610685,-19.06,131.0,69.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.52,52.41,-12.0,0.9999999999999996,1.0,0.0,0.0,WDC
79,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,132.0,-0.14878048780487804,-12.2,82.0,68.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.52,52.41,-12.999999999999996,1.9999999999999991,0.0,0.0,0.0,WDC
76,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,120.0,-0.1490243143896577,-8.91,59.788901136648036,30.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-3.9999999999999982,1.9999999999999991,0.0,0.0,0.0,WDC
89,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,150.0,-0.16071028620830602,-14.43,89.78890113664804,0.0,Short Iron Condor,0.0,,,,,,,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.85,0.0,-1.0,1.9999999999999991,1.0,0.0,0.0,WDC
78,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,103.0,-0.1678640776699029,-17.29,103.0,47.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-8.000000000000002,0.9999999999999996,1.0,0.0,0.0,WDC
71,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,90.0,-0.16822222222222222,-15.14,90.0,60.0,Short Iron Condor,0.0,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14,31.79,9.000000000000004,0.9999999999999996,1.0,0.0,0.0,WDC
75,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,104.0,-0.19296296296296298,-10.42,54.0,46.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-8.999999999999996,1.9999999999999991,0.0,0.0,0.0,WDC
86,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,122.00000000000001,-0.20489116600410195,-12.66,61.78890113664805,27.999999999999986,Short Iron Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.14,31.79,2.9999999999999982,1.9999999999999991,1.0,0.0,0.0,WDC
88,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,136.0,-0.2155988509523161,-16.34,75.78890113664804,14.0,Short Iron Condor,0.0,,,,,,,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.52,52.41,-4.999999999999998,1.9999999999999991,0.0,0.0,0.0,WDC
70,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,76.0,-0.22421052631578947,-17.04,76.0,24.0,Short Iron Condor,0.0,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14,31.79,5.000000000000004,0.9999999999999996,0.0,0.0,0.0,WDC
74,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,116.0,-0.22452052983303933,-15.22,67.7889011366492,34.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14,31.79,4.999999999999999,1.9999999999999991,1.0,0.0,0.0,WDC
87,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,120.00000000000001,-0.25499999999999995,-17.85,70.00000000000001,29.999999999999986,Short Iron Condor,0.0,,,,,,,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.52,52.41,-9.999999999999996,1.9999999999999991,0.0,0.0,0.0,WDC
85,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,108.00000000000001,-0.30467325369894976,-14.56,47.78890113664805,-8.000000000000014,Short Iron Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,-1.0,1.9999999999999991,0.0,0.0,0.0,WDC
69,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,60.0,-0.3091666666666667,-18.55,60.0,-10.0,Short Iron Condor,0.0,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,5.329070518200751e-15,0.9999999999999996,0.0,0.0,0.0,WDC
73,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,102.0,-0.318281274356342,-17.12,53.7889011366492,-2.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,1.0000000000000009,1.9999999999999991,0.0,0.0,0.0,WDC
84,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,92.00000000000001,-0.38261904761904747,-16.07,42.000000000000014,7.999999999999986,Short Iron Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.52,52.41,-5.999999999999999,1.9999999999999991,0.0,0.0,0.0,WDC
72,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,86.0,-0.4932665263960845,-18.64,37.7889011366492,14.0,Short Iron Condor,0.0,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-3.9999999999999982,1.9999999999999991,0.0,0.0,0.0,WDC
