,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
67,SWK,Long Strangle,167.43,1429.9999999999998,5619.945627935993,929.9999999999998,54.41,45.54,0.18003225806451617,-20.0,6.0,-37.0,20.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,SWK,Long Strangle,118.62,1860.0,5189.945627935993,660.0,39.42,60.53,0.17972727272727274,0.0,6.0,-36.0,18.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,SWK,Long Strangle,183.92,1230.0,5619.945627935993,1030.0,54.41,45.54,0.1785631067961165,-16.0,6.0,-38.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,SWK,Long Strangle,185.84,1210.0,5739.945627935993,1041.0497698913678,54.41,45.54,0.1785121186083084,-26.0,6.0,-36.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,SWK,Long Strangle,128.04,1720.0,5329.945627935993,720.0,39.42,60.53,0.17783333333333332,-5.0,6.0,-37.0,19.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,SWK,Long Strangle,167.92,1180.0,5469.945627935993,948.9502301086321,54.41,45.54,0.1769534319842856,-7.000000000000007,6.0,-39.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,SWK,Long Strangle,169.84,1360.0,5589.945627935993,960.0,54.41,45.54,0.17691666666666667,-17.0,6.0,-38.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,SWK,Long Strangle,158.9,1400.0,5449.945627935993,900.0,54.41,45.54,0.17655555555555555,-7.0,6.0,-39.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,SWK,Long Strangle,121.03,1790.0,5243.945627935992,690.0,39.42,60.53,0.17540579710144927,3.0,6.0,-37.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,SWK,Long Strangle,130.45,1650.0,5299.945627935993,750.0,39.42,60.53,0.17393333333333333,-2.0,6.0,-38.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,SWK,Long Strangle,135.5,1580.0,5353.945627935992,780.0,39.42,60.53,0.1737179487179487,8.000000000000007,6.0,-38.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,SWK,Long Strangle,130.73,1660.0,5389.945627935993,760.0,39.42,60.53,0.17201315789473684,-8.0,6.0,-37.0,19.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,SWK,Long Strangle,128.15,1650.0,5283.945627935992,750.0,39.42,60.53,0.17086666666666667,5.0,6.0,-38.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,SWK,Long Strangle,169.6,1230.0,5519.945627935993,998.9502301086321,54.41,45.54,0.16977822807203982,-9.999999999999993,6.0,-39.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,SWK,Long Strangle,133.14,1590.0,5359.945627935993,790.0,39.42,60.53,0.16853164556962025,-5.0,6.0,-38.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,SWK,Long Strangle,170.79,1329.9999999999998,5719.945627935993,1029.9999999999998,54.41,45.54,0.16581553398058255,-28.0,7.0,-33.0,19.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,SWK,Long Strangle,173.2,1260.0,5689.945627935993,1060.0,54.41,45.54,0.16339622641509433,-25.0,7.0,-34.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,SWK,Long Strangle,142.13,1470.0,5463.945627935992,870.0,52.1,47.85,0.16336781609195403,14.0,6.0,-39.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,SWK,Long Strangle,162.25,1300.0,5549.945627935993,1000.0,54.41,45.54,0.16225,-13.0,6.0,-39.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,SWK,Long Strangle,133.82,1530.0,5403.945627935992,830.0,39.42,60.53,0.1612289156626506,10.999999999999993,6.0,-38.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,SWK,Long Strangle,132.9,1460.0,5289.945627935993,828.9502301086321,39.42,60.53,0.16032325605674028,2.000000000000007,6.0,-39.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,SWK,Long Strangle,120.79,1660.0,5373.945627935992,760.0,39.42,60.53,0.1589342105263158,10.000000000000007,6.0,-38.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,SWK,Long Strangle,130.21,1520.0,5313.945627935992,820.0,39.42,60.53,0.15879268292682927,5.000000000000007,6.0,-39.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,SWK,Long Strangle,122.86,1590.0,5259.945627935993,790.0,39.42,60.53,0.15551898734177216,2.0,6.0,-39.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,SWK,Long Strangle,113.44,1730.0,5303.945627935992,730.0,39.42,60.53,0.1553972602739726,7.0,6.0,-38.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,SWK,Long Strangle,148.77,1360.0,5573.945627935992,960.0,52.1,47.85,0.15496875000000002,20.0,6.0,-39.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,SWK,Long Strangle,139.54,1350.0,5383.945627935992,902.9502301086325,39.42,60.53,0.15453786415582635,8.0,6.0,-40.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,SWK,Long Strangle,140.46,1420.0,5513.945627935992,920.0,52.1,47.85,0.15267391304347827,17.0,6.0,-39.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,SWK,Long Strangle,131.22,1410.0,5323.945627935992,862.9502301086325,39.42,60.53,0.15205975434235805,4.999999999999993,6.0,-39.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,SWK,Long Strangle,125.56,1530.0,5319.945627935993,830.0,39.42,60.53,0.15127710843373493,-1.0,6.0,-39.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,SWK,Long Strangle,165.61,1200.0,5649.945627935993,1100.0,54.41,45.54,0.15055454545454547,-21.0,7.0,-35.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,SWK,Long Strangle,136.85,1410.0,5423.945627935992,910.0,39.42,60.53,0.15038461538461537,11.0,6.0,-40.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,SWK,Long Strangle,127.43,1550.0,5483.945627935992,850.0,52.1,47.85,0.14991764705882354,16.0,6.0,-39.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,SWK,Long Strangle,128.53,1470.0,5363.945627935992,870.0,39.42,60.53,0.14773563218390806,7.999999999999993,6.0,-39.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,SWK,Long Strangle,146.18,1240.0,5493.945627935992,992.9502301086325,52.1,47.85,0.14721785198036297,14.0,6.0,-40.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SWK,Long Strangle,119.11,1610.0,5423.945627935992,810.0,39.42,60.53,0.1470493827160494,12.999999999999993,6.0,-38.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,SWK,Long Strangle,137.86,1300.0,5433.945627935992,952.9502301086325,52.1,47.85,0.14466652679677147,11.0,6.0,-40.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,SWK,Long Strangle,143.49,1300.0,5533.945627935992,1000.0,52.1,47.85,0.14349,17.0,6.0,-40.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SWK,Long Strangle,134.07,1440.0,5593.945627935992,940.0,52.1,47.85,0.14262765957446807,22.0,6.0,-39.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,SWK,Long Strangle,135.17,1360.0,5473.945627935992,960.0,52.1,47.85,0.14080208333333333,14.0,6.0,-40.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SWK,Long Strangle,125.75,1500.0,5533.945627935992,900.0,52.1,47.85,0.13972222222222222,19.0,6.0,-39.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,SWK,Long Strangle,127.1,1330.0,5603.945627935992,1030.0,52.1,47.85,0.12339805825242718,23.0,6.0,-39.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SWK,Long Strangle,124.51,1210.0,5523.945627935992,1062.9502301086325,52.1,47.85,0.11713624633890451,17.0,6.0,-40.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,SWK,Long Strangle,125.43,1280.0,5653.945627935992,1080.0,52.1,47.85,0.11613888888888889,26.0,6.0,-39.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,SWK,Long Strangle,121.82,1270.0,5563.945627935992,1070.0,52.1,47.85,0.11385046728971962,20.0,6.0,-40.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SWK,Long Strangle,112.4,1410.0,5623.945627935992,1010.0,52.1,47.85,0.11128712871287129,25.0,6.0,-39.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,SWK,Long Strangle,120.14,1220.0,5613.945627935992,1120.0,52.1,47.85,0.10726785714285714,23.0,6.0,-40.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SWK,Long Strangle,110.72,1360.0,5673.945627935992,1060.0,52.1,47.85,0.10445283018867925,28.0,6.0,-39.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SWK,Long Strangle,112.74,1250.0,5683.945627935992,1097.0497698913675,52.1,47.85,0.10276653174191339,29.0,6.0,-38.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SWK,Long Strangle,103.32,1290.0,5743.945627935992,1037.0497698913675,41.45,58.5,0.09962877674696646,34.0,6.0,-38.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SWK,Long Strangle,98.03,1330.0,5703.945627935992,1077.0497698913675,41.45,58.5,0.09101714956950172,31.0,6.0,-38.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
