Cost of Strategy,Description,Exp_Pnl/Max_Loss,Expected PnL,Leg_Profit_Factor,Leg_profit,Max_Loss,Max_Profit,Name,Prob of Loss,Prob of Profit,Profit_Factor,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Strike_1,Strike_1_alloc,Strike_1_type,Strike_2,Strike_2_alloc,Strike_2_type,Strike_3,Strike_3_alloc,Strike_3_type,Underlying
-840.0000000000002,DR HORTON INC COM,-0.2448417721518979,-773.7,0.2658227848101257,840.0000000000002,3160.000000000011,1799.9999999990134,Bearish Call Modified Butterfly,48.64,51.36,0.5696202531642428,-470.0,-19.99999999999997,-20.0,20.000000000000018,-9.999999999999986,70.0,10.0,Call,71.0,-30.0,Call,73.5,20.0,Call,DHI
-1110.0,DR HORTON INC COM,-0.20175732217573125,-482.2,0.4644351464435124,1110.0,2390.0000000000114,1569.9999999990132,Bearish Call Modified Butterfly,49.68,50.32,0.6569037656899606,-430.0,10.000000000000009,-20.0,20.000000000000018,1.1102230246251565e-14,70.5,10.0,Call,71.0,-30.0,Call,73.0,20.0,Call,DHI
-1950.0000000000011,DR HORTON INC COM,-0.15993239436619672,-567.76,0.5492957746478861,1950.0000000000011,3550.00000000001,2409.999999999014,Bearish Call Modified Butterfly,49.68,50.32,0.67887323943634,-620.0,10.000000000000009,-20.0,20.000000000000018,-9.999999999999986,70.0,10.0,Call,70.5,-30.0,Call,73.5,20.0,Call,DHI
-1540.0000000000011,DR HORTON INC COM,-0.18128901734103994,-627.26,0.4450867052023112,1540.0000000000011,3460.00000000001,2499.999999999014,Bearish Call Modified Butterfly,49.68,50.32,0.722543352600869,-560.0,10.000000000000009,-20.0,40.000000000000036,-9.999999999999986,69.5,10.0,Call,70.5,-30.0,Call,73.5,20.0,Call,DHI
-740.0,EBAY INC COM,-0.05526470588235281,-263.06,0.15546218487394922,740.0,4760.000000000011,1175.0000000004002,Bearish Call Modified Butterfly,29.68,70.32,0.24684873949588182,-480.00000000000006,-160.0,0.0,50.0,-39.999999999999986,54.5,10.0,Call,55.0,-30.0,Call,58.0,20.0,Call,EBAY
-560.0,EBAY INC COM,-0.07864965986394527,-231.23,0.19047619047618974,560.0,2940.0000000000114,995.0000000004002,Bearish Call Modified Butterfly,31.02,68.98,0.3384353741497947,-380.0,-120.00000000000001,0.0,30.000000000000004,-19.999999999999986,54.5,10.0,Call,55.0,-30.0,Call,57.0,20.0,Call,EBAY
-1200.0,EBAY INC COM,-0.03873650793650787,-244.04,0.19047619047619013,1200.0,6300.000000000011,1635.000000000386,Bearish Call Modified Butterfly,32.39,67.61,0.25952380952387033,-709.9999999999999,-180.0,10.0,109.99999999999997,-39.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,58.5,20.0,Call,EBAY
-1280.0,EBAY INC COM,-0.028736842105263113,-207.48,0.1772853185595565,1280.0,7220.000000000011,1715.000000000386,Bearish Call Modified Butterfly,32.39,67.61,0.23753462603883427,-729.9999999999999,-200.0,10.0,109.99999999999997,-39.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,59.0,20.0,Call,EBAY
-200.0,EBAY INC COM,-0.1618384615384601,-210.39,0.1538461538461525,200.0,1300.0000000000114,635.0000000004002,Bearish Call Modified Butterfly,32.39,67.61,0.48846153846184204,-179.99999999999997,-39.99999999999999,0.0,10.000000000000009,-19.999999999999986,54.5,10.0,Call,55.0,-30.0,Call,56.0,20.0,Call,EBAY
-1140.0,EBAY INC COM,-0.04497201492537305,-241.05,0.21268656716417866,1140.0,5360.000000000011,1575.000000000386,Bearish Call Modified Butterfly,33.79,66.21,0.293843283582161,-649.9999999999998,-160.0,10.0,89.99999999999997,-39.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,58.0,20.0,Call,EBAY
-960.0,EBAY INC COM,-0.05909887005649699,-209.21,0.27118644067796527,960.0,3540.000000000011,1395.000000000386,Bearish Call Modified Butterfly,35.21,64.79,0.39406779661027735,-549.9999999999998,-120.00000000000001,10.0,69.99999999999997,-19.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,57.0,20.0,Call,EBAY
-940.0,EBAY INC COM,-0.07718640350877175,-351.97,0.20614035087719249,940.0,4560.000000000011,1375.000000000386,Bearish Call Modified Butterfly,35.21,64.79,0.3015350877193822,-589.9999999999999,-140.0,10.0,69.99999999999997,-19.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,57.5,20.0,Call,EBAY
-600.0,EBAY INC COM,-0.09914736842105204,-188.38,0.3157894736842086,600.0,1900.0000000000114,1035.000000000386,Bearish Call Modified Butterfly,36.65,63.35,0.5447368421054631,-349.99999999999983,-39.99999999999999,10.0,49.99999999999998,-19.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,56.0,20.0,Call,EBAY
-719.9999999999999,EBAY INC COM,-0.1022661870503593,-284.3,0.2589928057553946,719.9999999999999,2780.0000000000114,1155.0000000003859,Bearish Call Modified Butterfly,36.65,63.35,0.41546762589941766,-429.99999999999983,-79.99999999999999,10.0,49.99999999999998,-19.999999999999986,54.0,10.0,Call,54.5,-30.0,Call,56.5,20.0,Call,EBAY
-260.0,EBAY INC COM,-0.20383064516128846,-252.75,0.20967741935483677,260.0,1240.0000000000114,695.000000000386,Bearish Call Modified Butterfly,39.61,60.39,0.5604838709680481,-209.99999999999977,-19.99999999999997,10.0,29.99999999999996,1.1102230246251565e-14,54.0,10.0,Call,54.5,-30.0,Call,55.5,20.0,Call,EBAY
-290.0000000000001,ISHARES INC MSCI JPN ETF NEW,-0.16724793388429596,-202.37,0.23966942148760115,290.0000000000001,1210.0000000000114,740.0000000004151,Bearish Call Modified Butterfly,41.64,58.36,0.6115702479342215,-450.0000000000001,-129.99999999999997,-20.0,19.999999999999996,1.1102230246251565e-14,57.5,10.0,Call,58.0,-30.0,Call,59.0,20.0,Call,EWJ
-350.0,ISHARES INC MSCI JPN ETF NEW,-0.15825454545454437,-261.12,0.21212121212121066,350.0,1650.0000000000114,1300.0000000004006,Bearish Call Modified Butterfly,46.86,53.14,0.7878787878790252,-650.0000000000001,-150.00000000000009,-20.0,40.0,-9.999999999999998,56.5,10.0,Call,57.5,-30.0,Call,59.0,20.0,Call,EWJ
-769.9999999999998,ISHARES INC MSCI JPN ETF NEW,-0.14324855491329383,-247.82,0.44508670520230903,769.9999999999998,1730.0000000000116,1220.0000000004006,Bearish Call Modified Butterfly,49.51,50.49,0.7052023121389551,-720.0,-100.00000000000009,-20.0,29.999999999999993,-9.999999999999998,57.0,10.0,Call,57.5,-30.0,Call,59.0,20.0,Call,EWJ
-300.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.2762117647058805,-469.56,0.17647058823529294,300.0,1700.0000000000114,1295.0000000004165,Bearish Call Modified Butterfly,45.27,54.73,0.7617647058825929,-200.00000000000017,-10.000000000000009,-20.0,29.999999999999936,5.551115123125783e-15,58.5,10.0,Call,59.5,-30.0,Call,61.0,20.0,Call,GDXJ
-640.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.22669892473118142,-421.66,0.34408602150537426,640.0,1860.0000000000114,1135.0000000004165,Bearish Call Modified Butterfly,46.2,53.8,0.610215053763661,-250.00000000000026,0.0,-20.0,29.999999999999936,5.551115123125783e-15,59.0,10.0,Call,59.5,-30.0,Call,61.0,20.0,Call,GDXJ
-449.9999999999991,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.23029756097560838,-472.11,0.21951219512194947,449.9999999999991,2050.0000000000123,1945.0000000004156,Bearish Call Modified Butterfly,47.14,52.86,0.9487804878050751,-259.9999999999998,-20.000000000000018,-20.0,19.99999999999997,1.1102230246251565e-14,57.5,10.0,Call,59.0,-30.0,Call,61.0,20.0,Call,GDXJ
-710.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.15282969432314336,-349.98,0.3100436681222692,710.0,2290.0000000000114,2705.0000000004025,Bearish Call Modified Butterfly,48.08,51.92,1.1812227074237507,-319.99999999999994,4.440892098500626e-14,-20.0,39.99999999999994,-9.999999999999986,56.5,10.0,Call,58.5,-30.0,Call,61.0,20.0,Call,GDXJ
-739.9999999999991,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.23002212389380408,-519.85,0.3274336283185819,739.9999999999991,2260.0000000000123,1735.0000000004156,Bearish Call Modified Butterfly,48.08,51.92,0.7676991150444276,-309.9999999999998,-10.000000000000009,-20.0,-4.440892098500626e-14,1.1102230246251565e-14,58.0,10.0,Call,59.0,-30.0,Call,61.0,20.0,Call,GDXJ
-260.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.326008064516126,-404.25,0.20967741935483677,260.0,1240.0000000000114,755.0000000004167,Bearish Call Modified Butterfly,48.08,51.92,0.6088709677422659,-150.00000000000026,0.0,-20.0,9.999999999999964,5.551115123125783e-15,59.0,10.0,Call,59.5,-30.0,Call,60.5,20.0,Call,GDXJ
-960.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.18868503937007788,-479.26,0.37795275590551014,960.0,2540.0000000000114,2455.0000000004025,Bearish Call Modified Butterfly,49.02,50.98,0.9665354330710203,-379.9999999999999,4.440892098500626e-14,-20.0,19.99999999999997,0.0,57.0,10.0,Call,58.5,-30.0,Call,61.0,20.0,Call,GDXJ
-1410.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.1499691119691113,-388.42,0.544401544401542,1410.0,2590.0000000000114,2405.0000000004025,Bearish Call Modified Butterfly,49.02,50.98,0.9285714285715799,-409.9999999999998,10.000000000000032,-20.0,19.99999999999997,1.1102230246251565e-14,57.5,10.0,Call,58.5,-30.0,Call,61.0,20.0,Call,GDXJ
-1079.999999999999,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.20459917355371796,-495.13,0.44628099173553454,1079.999999999999,2420.0000000000123,1575.0000000004156,Bearish Call Modified Butterfly,49.02,50.98,0.6508264462811602,-349.99999999999983,-10.000000000000009,-20.0,-4.440892098500626e-14,1.1102230246251565e-14,58.5,10.0,Call,59.0,-30.0,Call,61.0,20.0,Call,GDXJ
-330.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.19913772455089684,-332.56,0.19760479041916032,330.0,1670.0000000000114,2325.0000000004025,Bearish Call Modified Butterfly,49.97,50.03,1.3922155688625069,-219.99999999999994,4.440892098500626e-14,-20.0,19.99999999999997,-9.999999999999986,56.5,10.0,Call,58.5,-30.0,Call,60.5,20.0,Call,GDXJ
-1700.0,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.15576785714285651,-436.15,0.6071428571428548,1700.0,2800.000000000011,2195.0000000004025,Bearish Call Modified Butterfly,49.97,50.03,0.7839285714287121,-459.9999999999998,20.000000000000018,-20.0,-4.440892098500626e-14,1.1102230246251565e-14,58.0,10.0,Call,58.5,-30.0,Call,61.0,20.0,Call,GDXJ
-359.9999999999991,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.30635975609755867,-502.43,0.21951219512194903,359.9999999999991,1640.0000000000123,1355.0000000004156,Bearish Call Modified Butterfly,49.97,50.03,0.8262195121953692,-209.99999999999977,-10.000000000000009,-20.0,-20.000000000000018,1.1102230246251565e-14,58.0,10.0,Call,59.0,-30.0,Call,60.5,20.0,Call,GDXJ
-699.9999999999991,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,-0.2653944444444426,-477.71,0.38888888888888573,699.9999999999991,1800.0000000000123,1195.0000000004156,Bearish Call Modified Butterfly,49.97,50.03,0.6638888888891152,-249.99999999999983,-10.000000000000009,-20.0,-20.000000000000018,1.1102230246251565e-14,58.5,10.0,Call,59.0,-30.0,Call,60.5,20.0,Call,GDXJ
-800.0,JP MORGAN CHASE & CO COM,-0.1935666666666659,-812.98,0.1904761904761897,800.0,4200.000000000017,2770.0000000013915,Bullish Put Modified Butterfly,48.51,51.49,0.6595238095241381,-399.9999999999998,-30.000000000000014,-9.999999999999998,29.999999999999982,-29.999999999999993,99.0,20.0,Call,100.0,-30.0,Call,107.0,10.0,Call,JPM
-1750.0,JP MORGAN CHASE & CO COM,-0.11108941176470542,-472.13,0.41176470588235126,1750.0,4250.000000000017,3720.0000000013347,Bullish Put Modified Butterfly,49.29,50.71,0.8752941176473693,-480.0000000000002,-19.999999999999986,-9.999999999999998,39.99999999999999,-19.999999999999996,98.0,20.0,Call,99.0,-30.0,Call,107.0,10.0,Call,JPM
-1450.0,LENNAR CORP COM CL A,-0.17703971631205648,-1248.13,0.2056737588652479,1450.0,7050.000000000011,2915.0000000005293,Bearish Call Modified Butterfly,43.8,56.2,0.41347517730503897,-660.0,-59.999999999999986,-20.0,159.99999999999994,-29.999999999999993,73.5,10.0,Call,75.0,-30.0,Call,80.0,20.0,Call,LEN
-1450.0,LENNAR CORP COM CL A,-0.14335886524822672,-1010.68,0.2056737588652479,1450.0,7050.000000000011,3915.000000000515,Bearish Call Modified Butterfly,43.8,56.2,0.5553191489362423,-780.0000000000001,-89.99999999999997,-20.0,119.99999999999996,-29.999999999999993,72.0,10.0,Call,74.5,-30.0,Call,80.0,20.0,Call,LEN
-1050.0,LENNAR CORP COM CL A,-0.18595107913669034,-1292.36,0.15107913669064724,1050.0,6950.000000000011,3015.0000000005293,Bearish Call Modified Butterfly,43.8,56.2,0.43381294964036327,-600.0,-69.99999999999997,-20.0,179.99999999999997,-40.0,73.0,10.0,Call,75.0,-30.0,Call,80.0,20.0,Call,LEN
-2250.0,LENNAR CORP COM CL A,-0.13469379310344806,-976.53,0.3103448275862064,2250.0,7250.000000000011,3715.000000000515,Bearish Call Modified Butterfly,44.65,55.35,0.5124137931035185,-750.0,-69.99999999999997,-20.0,149.99999999999997,-40.0,73.0,10.0,Call,74.5,-30.0,Call,80.0,20.0,Call,LEN
-1750.0,LENNAR CORP COM CL A,-0.15203448275862047,-1102.25,0.24137931034482724,1750.0,7250.000000000011,3715.000000000515,Bearish Call Modified Butterfly,44.65,55.35,0.5124137931035185,-810.0,-89.99999999999997,-20.0,109.99999999999999,-29.999999999999993,72.5,10.0,Call,74.5,-30.0,Call,80.0,20.0,Call,LEN
-1850.0,LENNAR CORP COM CL A,-0.16564055944055917,-1184.33,0.25874125874125836,1850.0,7150.000000000011,2815.0000000005293,Bearish Call Modified Butterfly,44.65,55.35,0.3937062937063671,-770.0000000000001,-69.99999999999997,-20.0,109.99999999999994,-19.999999999999996,74.0,10.0,Call,75.0,-30.0,Call,80.0,20.0,Call,LEN
-1550.0,LENNAR CORP COM CL A,-0.19259266055045834,-1049.63,0.28440366972477005,1550.0,5450.000000000011,2515.0000000005293,Bearish Call Modified Butterfly,45.5,54.5,0.4614678899083531,-670.0000000000001,-29.99999999999996,-20.0,89.99999999999994,-19.999999999999996,74.0,10.0,Call,75.0,-30.0,Call,79.0,20.0,Call,LEN
-3050.0,LENNAR CORP COM CL A,-0.11657718120805352,-868.5,0.4093959731543618,3050.0,7450.000000000011,3515.000000000515,Bearish Call Modified Butterfly,45.5,54.5,0.47181208053698115,-920.0000000000001,-69.99999999999997,-20.0,79.99999999999996,-19.999999999999996,74.0,10.0,Call,74.5,-30.0,Call,80.0,20.0,Call,LEN
-1150.0,LENNAR CORP COM CL A,-0.20811775700934537,-1113.43,0.21495327102803694,1150.0,5350.000000000011,2615.0000000005293,Bearish Call Modified Butterfly,45.5,54.5,0.4887850467290699,-560.0,-19.99999999999997,-20.0,139.99999999999994,-29.999999999999993,73.5,10.0,Call,75.0,-30.0,Call,79.0,20.0,Call,LEN
-2650.0,LENNAR CORP COM CL A,-0.1268435374149658,-932.3,0.3605442176870743,2650.0,7350.000000000011,3615.000000000515,Bearish Call Modified Butterfly,45.5,54.5,0.49183673469394684,-810.0,-59.999999999999986,-20.0,129.99999999999997,-29.999999999999993,73.5,10.0,Call,74.5,-30.0,Call,80.0,20.0,Call,LEN
-2150.0,LENNAR CORP COM CL A,-0.16328027210884327,-1200.11,0.29251700680272064,2150.0,7350.000000000011,2615.0000000005293,Bearish Call Modified Butterfly,45.5,54.5,0.35578231292524154,-810.0,-59.999999999999986,-20.0,109.99999999999994,-19.999999999999996,74.5,10.0,Call,75.0,-30.0,Call,80.0,20.0,Call,LEN
-2650.0,LENNAR CORP COM CL A,-0.10312925170068012,-758.0,0.3605442176870743,2650.0,7350.000000000011,4615.000000000515,Bearish Call Modified Butterfly,45.5,54.5,0.6278911564626541,-900.0,-59.999999999999986,-20.0,119.99999999999996,-29.999999999999993,72.0,10.0,Call,74.0,-30.0,Call,80.0,20.0,Call,LEN
-1150.0,LENNAR CORP COM CL A,-0.1637327102803735,-875.97,0.21495327102803694,1150.0,5350.000000000011,3615.000000000515,Bearish Call Modified Butterfly,45.5,54.5,0.6757009345795341,-680.0000000000001,-49.99999999999996,-20.0,99.99999999999996,-29.999999999999993,72.0,10.0,Call,74.5,-30.0,Call,79.0,20.0,Call,LEN
-1450.0,LENNAR CORP COM CL A,-0.1743315315315312,-967.54,0.26126126126126076,1450.0,5550.000000000011,3415.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.6153153153154068,-710.0,-49.99999999999996,-20.0,89.99999999999999,-29.999999999999993,72.5,10.0,Call,74.5,-30.0,Call,79.0,20.0,Call,LEN
-2950.0,LENNAR CORP COM CL A,-0.11252582781456938,-849.57,0.3907284768211915,2950.0,7550.000000000011,4415.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.5847682119205971,-929.9999999999999,-59.999999999999986,-20.0,109.99999999999999,-29.999999999999993,72.5,10.0,Call,74.0,-30.0,Call,80.0,20.0,Call,LEN
-1850.0,LENNAR CORP COM CL A,-0.18856637168141557,-1065.4,0.3274336283185834,1850.0,5650.000000000011,2315.0000000005293,Bearish Call Modified Butterfly,46.35,53.65,0.40973451327442917,-710.0,-19.99999999999997,-20.0,89.99999999999994,-19.999999999999996,74.5,10.0,Call,75.0,-30.0,Call,79.0,20.0,Call,LEN
-2350.0,LENNAR CORP COM CL A,-0.11031681415929182,-623.29,0.4159292035398222,2350.0,5650.000000000011,4315.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.7637168141593816,-800.0,-19.99999999999997,-20.0,99.99999999999996,-29.999999999999993,72.0,10.0,Call,74.0,-30.0,Call,79.0,20.0,Call,LEN
-3850.0,LENNAR CORP COM CL A,-0.08883921568627438,-679.62,0.5032679738562085,3850.0,7650.000000000011,4315.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.5640522875817658,-929.9999999999999,-30.000000000000004,-20.0,129.99999999999997,-29.999999999999993,73.5,10.0,Call,74.0,-30.0,Call,80.0,20.0,Call,LEN
-2350.0,LENNAR CORP COM CL A,-0.14116637168141566,-797.59,0.4159292035398222,2350.0,5650.000000000011,3315.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.5867256637169042,-710.0,-19.99999999999997,-20.0,109.99999999999997,-29.999999999999993,73.5,10.0,Call,74.5,-30.0,Call,79.0,20.0,Call,LEN
-1850.0,LENNAR CORP COM CL A,-0.15039215686274487,-1150.5,0.2418300653594768,1850.0,7650.000000000011,4315.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.5640522875817658,-879.9999999999999,-70.0,-20.0,119.99999999999996,-40.0,71.5,10.0,Call,74.0,-30.0,Call,80.0,20.0,Call,LEN
-1950.0,LENNAR CORP COM CL A,-0.151679279279279,-841.82,0.35135135135135065,1950.0,5550.000000000011,3415.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.6153153153154068,-650.0,-29.99999999999996,-20.0,129.99999999999997,-40.0,73.0,10.0,Call,74.5,-30.0,Call,79.0,20.0,Call,LEN
-3450.0,LENNAR CORP COM CL A,-0.09587417218543033,-723.85,0.4569536423841053,3450.0,7550.000000000011,4415.000000000515,Bearish Call Modified Butterfly,46.35,53.65,0.5847682119205971,-869.9999999999999,-39.99999999999999,-20.0,149.99999999999997,-40.0,73.0,10.0,Call,74.0,-30.0,Call,80.0,20.0,Call,LEN
-3150.0,LENNAR CORP COM CL A,-0.10070940170940151,-589.15,0.5384615384615374,3150.0,5850.000000000011,4115.000000000515,Bearish Call Modified Butterfly,47.2,52.8,0.7034188034188901,-769.9999999999999,2.220446049250313e-14,-20.0,129.99999999999997,-40.0,73.0,10.0,Call,74.0,-30.0,Call,79.0,20.0,Call,LEN
-2650.0,LENNAR CORP COM CL A,-0.12219999999999977,-714.87,0.45299145299145216,2650.0,5850.000000000011,4115.000000000515,Bearish Call Modified Butterfly,47.2,52.8,0.7034188034188901,-829.9999999999999,-19.99999999999997,-20.0,89.99999999999999,-29.999999999999993,72.5,10.0,Call,74.0,-30.0,Call,79.0,20.0,Call,LEN
-2750.0,LENNAR CORP COM CL A,-0.1276156521739128,-733.79,0.47826086956521646,2750.0,5750.000000000011,3215.000000000515,Bearish Call Modified Butterfly,47.2,52.8,0.5591304347826972,-820.0000000000001,-29.99999999999996,-20.0,59.999999999999964,-19.999999999999996,74.0,10.0,Call,74.5,-30.0,Call,79.0,20.0,Call,LEN
-3550.0,LENNAR CORP COM CL A,-0.09158319327731075,-544.92,0.5966386554621838,3550.0,5950.000000000011,4015.000000000515,Bearish Call Modified Butterfly,48.06,51.94,0.6747899159664719,-829.9999999999999,10.000000000000009,-20.0,109.99999999999997,-29.999999999999993,73.5,10.0,Call,74.0,-30.0,Call,79.0,20.0,Call,LEN
-950.0,LENNAR CORP COM CL A,-0.2676074074074067,-1083.81,0.23456790123456728,950.0,4050.000000000011,1915.0000000005293,Bearish Call Modified Butterfly,48.06,51.94,0.47283950617296894,-490.0000000000001,-9.999999999999986,-20.0,49.99999999999996,1.1102230246251565e-14,74.0,10.0,Call,75.0,-30.0,Call,78.0,20.0,Call,LEN
-1550.0,LENNAR CORP COM CL A,-0.17072100840336102,-1015.79,0.2605042016806718,1550.0,5950.000000000011,4015.000000000515,Bearish Call Modified Butterfly,48.06,51.94,0.6747899159664719,-779.9999999999999,-29.999999999999982,-20.0,99.99999999999996,-40.0,71.5,10.0,Call,74.0,-30.0,Call,79.0,20.0,Call,LEN
-1350.0,LENNAR CORP COM CL A,-0.21108433734939702,-876.0,0.32530120481927627,1350.0,4150.000000000011,2815.000000000515,Bearish Call Modified Butterfly,48.92,51.08,0.6783132530121705,-470.0,-9.999999999999986,-20.0,89.99999999999999,-19.999999999999996,73.0,10.0,Call,74.5,-30.0,Call,78.0,20.0,Call,LEN
-850.0,LENNAR CORP COM CL A,-0.24137831325301143,-1001.72,0.2048192771084332,850.0,4150.000000000011,2815.000000000515,Bearish Call Modified Butterfly,48.92,51.08,0.6783132530121705,-530.0,-29.999999999999982,-20.0,50.0,-9.999999999999986,72.5,10.0,Call,74.5,-30.0,Call,78.0,20.0,Call,LEN
