,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,P_-1000000.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5
948,WDC,Bull Put Ladder,8.23,-153.0,1977.0108784036793,348.7889011366492,51.67,48.26,0.023595934312071572,6.999999999999984,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0
674,WDC,Bull Put Ladder,22.08,-504.0,3702.021756807356,942.4221977267016,67.4,32.53,0.023428989738634217,56.00000000000001,19.000000000000007,-19.000000000000007,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,-5.0
211,WDC,Bull Put Ladder,13.54,-14.0,3962.0217568073585,580.6332965900524,67.4,32.53,0.02331936538865031,-12.00000000000001,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
300,WDC,Bull Put Ladder,12.15,-22.0,3920.0217568073585,524.4221977267016,67.4,32.53,0.02316835567347947,-10.000000000000009,14.000000000000002,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0
459,WDC,Bull Put Ladder,16.51,-331.0,3679.0217568073585,713.6332965900524,67.4,32.53,0.02313513127665089,33.999999999999986,17.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0
766,WDC,Bull Put Ladder,17.24,-191.0,3889.0217568073585,753.6332965900524,67.4,32.53,0.02287584701738291,9.00000000000003,17.0,-13.0,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0
212,WDC,Bull Put Ladder,12.89,-31.0,3929.0217568073585,563.6332965900524,67.4,32.53,0.022869479283753685,-8.999999999999986,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
893,WDC,Bull Put Ladder,12.65,-50.0,4098.021756807356,553.5778022732984,51.67,48.26,0.022851349797719606,-20.999999999999996,23.0,-15.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,-5.0
214,WDC,Bull Put Ladder,12.23,-48.0,3896.0217568073585,546.6332965900524,67.4,32.53,0.02237331694994037,-6.000000000000005,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
430,WDC,Bull Put Ladder,19.46,-572.0,3570.021756807356,874.4221977267016,56.37,43.56,0.02225469578721991,68.00000000000001,19.000000000000007,-19.000000000000007,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-5.0
951,WDC,Bull Put Ladder,8.78,-205.9999999999999,1930.0108784036793,395.7889011366493,51.67,48.26,0.02218354272892719,16.000000000000014,13.0,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,-4.0
804,WDC,Bull Put Ladder,17.22,-225.0,3873.021756807356,778.5778022732984,67.4,32.53,0.022117250131869787,14.999999999999991,23.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,-5.0,0.0
736,WDC,Bull Put Ladder,15.89,-170.0,3918.021756807356,726.4221977267016,51.67,48.26,0.021874331552266552,4.0000000000000036,19.000000000000007,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,-5.0,0.0
10,WDC,Bull Put Ladder,11.57,-65.0,3863.0217568073585,529.6332965900524,67.4,32.53,0.021845303296623042,-3.0000000000000027,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
11,WDC,Bull Put Ladder,11.57,-65.0,3863.0217568073585,529.6332965900524,67.4,32.53,0.021845303296623042,-3.0000000000000027,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
12,WDC,Bull Put Ladder,11.57,-65.0,3863.0217568073585,529.6332965900524,67.4,32.53,0.021845303296623042,-3.0000000000000027,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
13,WDC,Bull Put Ladder,11.57,-65.0,3863.0217568073585,529.6332965900524,67.4,32.53,0.021845303296623042,-3.0000000000000027,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
14,WDC,Bull Put Ladder,11.57,-65.0,3863.0217568073585,529.6332965900524,67.4,32.53,0.021845303296623042,-3.0000000000000027,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
954,WDC,Bull Put Ladder,9.34,-259.0,1883.0108784036793,442.7889011366492,51.67,48.26,0.021093572978057955,25.0,13.0,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,-4.0
846,WDC,Bull Put Ladder,8.14,-164.9999999999999,1939.0108784036793,386.7889011366493,51.67,48.26,0.021045071293615547,14.000000000000012,12.0,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,-3.0
540,WDC,Bull Put Ladder,13.96,-276.0,3724.0217568073585,668.6332965900524,67.4,32.53,0.020878409841678967,23.99999999999998,17.0,-13.0,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0
860,WDC,Bull Put Ladder,16.42,-316.0,3864.021756807356,787.5778022732984,51.67,48.26,0.020848733868075776,27.99999999999998,23.0,-19.000000000000007,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,-5.0
773,WDC,Bull Put Ladder,12.9,-128.0,4026.021756807356,620.2110988633508,51.67,48.26,0.020799369801091254,-8.999999999999986,19.999999999999996,-15.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,-5.0
120,WDC,Bull Put Ladder,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
122,WDC,Bull Put Ladder,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
124,WDC,Bull Put Ladder,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
126,WDC,Bull Put Ladder,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
128,WDC,Bull Put Ladder,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
205,WDC,Bull Put Ladder,5.93,-6.0,1980.0108784036793,290.4221977267016,67.4,32.53,0.02041854943050998,-7.000000000000006,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
207,WDC,Bull Put Ladder,11.85,-12.0,3960.0217568073585,580.8443954534032,67.4,32.53,0.020401333115644456,-14.000000000000012,12.0,-14.000000000000002,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0
642,WDC,Bull Put Ladder,17.56,-329.0,3777.021756807356,867.4221977267016,67.4,32.53,0.020243890513777955,31.000000000000007,19.000000000000007,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,-5.0,0.0
598,WDC,Bull Put Ladder,16.64,-328.0,3826.0217568073585,823.7889011366492,51.67,48.26,0.02019934958706099,32.00000000000003,20.99999999999999,-18.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,-4.0
958,WDC,Bull Put Ladder,9.89,-312.0,1836.0108784036793,489.7889011366492,51.67,48.26,0.020192372626346485,34.00000000000003,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,-4.0
503,WDC,Bull Put Ladder,13.27,-237.99999999999977,3786.021756807356,658.4221977267018,67.4,32.53,0.02015424152742207,15.99999999999997,19.000000000000007,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,-5.0,0.0
703,WDC,Bull Put Ladder,8.23,-190.9999999999999,1915.0108784036793,409.0000000000001,51.67,48.26,0.020122249388753052,18.000000000000014,11.000000000000004,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-3.0
208,WDC,Bull Put Ladder,11.19,-29.0,3927.0217568073585,563.8443954534032,67.4,32.53,0.019845900908533116,-11.000000000000032,12.0,-14.000000000000002,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0
336,WDC,Bull Put Ladder,15.98,-345.0,3793.0217568073585,806.7889011366492,51.67,48.26,0.01980691600676024,35.00000000000001,20.99999999999999,-18.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-4.0
603,WDC,Bull Put Ladder,16.72,-354.0,3802.0217568073585,846.0,51.67,48.26,0.019763593380614657,35.999999999999986,20.0,-18.000000000000004,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0
594,WDC,Bull Put Ladder,8.36,-177.0,1901.0108784036793,423.0,51.67,48.26,0.019763593380614657,17.999999999999993,10.0,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0
983,WDC,Bull Put Ladder,6.45,-125.0,1999.0108784036793,326.7889011366492,51.67,48.26,0.019737512435597942,2.9999999999999805,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,-4.0
148,WDC,Bull Put Ladder,10.45,-364.9999999999999,1789.0108784036793,536.7889011366493,56.37,43.56,0.01946761562668704,43.000000000000014,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.0
152,WDC,Bull Put Ladder,10.45,-364.9999999999999,1789.0108784036793,536.7889011366493,56.37,43.56,0.01946761562668704,43.000000000000014,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.0
156,WDC,Bull Put Ladder,10.45,-364.9999999999999,1789.0108784036793,536.7889011366493,56.37,43.56,0.01946761562668704,43.000000000000014,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.0
160,WDC,Bull Put Ladder,10.45,-364.9999999999999,1789.0108784036793,536.7889011366493,56.37,43.56,0.01946761562668704,43.000000000000014,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.0
164,WDC,Bull Put Ladder,10.45,-364.9999999999999,1789.0108784036793,536.7889011366493,56.37,43.56,0.01946761562668704,43.000000000000014,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.0
608,WDC,Bull Put Ladder,16.81,-380.0,3778.0217568073585,868.2110988633508,67.4,32.53,0.01936165066538242,39.99999999999999,19.0,-18.000000000000004,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.0
465,WDC,Bull Put Ladder,7.57,-207.9999999999999,1882.0108784036793,392.0000000000001,51.67,48.26,0.019311224489795914,21.000000000000018,11.000000000000004,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-3.0
299,WDC,Bull Put Ladder,9.8,-37.0,3885.0217568073585,507.6332965900524,67.4,32.53,0.01930527423206865,-9.00000000000003,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,-4.0,0.0,0.0,0.0,0.0
209,WDC,Bull Put Ladder,10.54,-46.0,3894.0217568073585,546.8443954534032,67.4,32.53,0.01927422149268076,-8.000000000000007,12.0,-14.000000000000002,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0
206,WDC,Bull Put Ladder,5.27,-23.0,1947.0108784036793,273.4221977267016,67.4,32.53,0.01927422149268076,-4.0000000000000036,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
548,WDC,Bull Put Ladder,10.93,-179.0,3927.021756807356,569.2110988633508,51.67,48.26,0.019202014897154947,4.440892098500626e-14,19.999999999999996,-15.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-5.0
720,WDC,Bull Put Ladder,16.75,-420.0,3768.021756807356,876.4221977267016,51.67,48.26,0.019111793429521535,43.99999999999999,19.000000000000007,-19.000000000000007,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,-5.0
341,WDC,Bull Put Ladder,15.41,-388.0,3736.0217568073585,812.0,67.4,32.53,0.01897783251231527,41.99999999999999,20.0,-18.000000000000004,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0
614,WDC,Bull Put Ladder,16.89,-406.0,3754.0217568073585,890.4221977267016,67.4,32.53,0.018968529808804327,43.99999999999999,18.0,-18.000000000000004,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-4.0
332,WDC,Bull Put Ladder,7.7,-194.0,1868.0108784036793,406.0,67.4,32.53,0.01896551724137931,20.999999999999996,10.0,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0
599,WDC,Bull Put Ladder,8.44,-203.0,1877.0108784036793,445.2110988633508,67.4,32.53,0.01895729918132724,21.999999999999996,9.0,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0
394,WDC,Bull Put Ladder,14.93,-397.0,3645.021756807356,799.4221977267016,67.4,32.53,0.018675988785970786,43.000000000000014,19.000000000000007,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,-5.0,0.0
210,WDC,Bull Put Ladder,9.88,-63.0,3861.0217568073585,529.8443954534032,67.4,32.53,0.018646984066983285,-5.000000000000027,12.000000000000005,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0
620,WDC,Bull Put Ladder,16.97,-432.0,3730.0217568073585,912.6332965900524,67.4,32.53,0.018594544011714693,48.00000000000004,17.0,-18.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0
91,WDC,Bull Put Ladder,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
95,WDC,Bull Put Ladder,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
99,WDC,Bull Put Ladder,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
103,WDC,Bull Put Ladder,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
107,WDC,Bull Put Ladder,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
346,WDC,Bull Put Ladder,14.84,-431.0,3679.0217568073585,817.2110988633508,67.4,32.53,0.01815932262868282,48.99999999999998,19.0,-18.000000000000004,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.0
0,WDC,Bull Put Ladder,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
2,WDC,Bull Put Ladder,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
4,WDC,Bull Put Ladder,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
6,WDC,Bull Put Ladder,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
8,WDC,Bull Put Ladder,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
261,WDC,Bull Put Ladder,16.4,-475.0,3673.0217568073585,917.8443954534032,67.4,32.53,0.017867952434245254,55.00000000000003,16.000000000000004,-18.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
267,WDC,Bull Put Ladder,15.75,-492.0,3640.0217568073585,900.8443954534032,67.4,32.53,0.017483596589478564,58.00000000000001,15.999999999999998,-18.000000000000004,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
484,WDC,Bull Put Ladder,14.13,-488.0,3636.021756807356,808.4221977267016,67.4,32.53,0.017478490867437618,56.00000000000001,19.000000000000007,-19.000000000000007,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-5.0
257,WDC,Bull Put Ladder,7.87,-246.0,1820.0108784036793,450.4221977267016,67.4,32.53,0.017472495893231278,29.000000000000004,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
110,WDC,Bull Put Ladder,6.47,-81.0,1955.0108784036793,370.7889011366492,67.4,32.53,0.017449281734610415,3.9999999999999813,11.000000000000002,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0
112,WDC,Bull Put Ladder,6.47,-81.0,1955.0108784036793,370.7889011366492,67.4,32.53,0.017449281734610415,3.9999999999999813,11.000000000000002,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0
114,WDC,Bull Put Ladder,6.47,-81.0,1955.0108784036793,370.7889011366492,67.4,32.53,0.017449281734610415,3.9999999999999813,11.000000000000002,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0
